Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Email Leader,Month,Day
21Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,3,21
22Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,3,22
23Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,3,23
24Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,3,24
27Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.06,ana.gomez@tec.globant.com,3,27
28Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.28,ana.gomez@tec.globant.com,3,28
29Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,3,29
30Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,3,30
31Mar23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.07,ana.gomez@tec.globant.com,3,31
03Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,4,3
04Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,4,4
05Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,4,5
06Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,4,6
10Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,4,10
11Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,4,11
12Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.14,ana.gomez@tec.globant.com,4,12
13Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,4,13
14Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,4,14
17Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.52,ana.gomez@tec.globant.com,4,17
18Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.47,ana.gomez@tec.globant.com,4,18
19Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,4,19
20Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,4,20
21Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,4,21
24Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.11,ana.gomez@tec.globant.com,4,24
25Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,4,25
26Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.23,ana.gomez@tec.globant.com,4,26
27Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,4,27
28Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,4,28
29Apr23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,4,29
02May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.17,ana.gomez@tec.globant.com,5,2
03May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.35,ana.gomez@tec.globant.com,5,3
04May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.19,ana.gomez@tec.globant.com,5,4
05May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.31,ana.gomez@tec.globant.com,5,5
06May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,5,6
08May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,5,8
09May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.43,ana.gomez@tec.globant.com,5,9
10May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.19,ana.gomez@tec.globant.com,5,10
11May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.08,ana.gomez@tec.globant.com,5,11
12May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.3,ana.gomez@tec.globant.com,5,12
13May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,5,13
15May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.21,ana.gomez@tec.globant.com,5,15
16May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,5,16
17May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.53,ana.gomez@tec.globant.com,5,17
18May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.98,ana.gomez@tec.globant.com,5,18
19May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.43,ana.gomez@tec.globant.com,5,19
20May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.38,ana.gomez@tec.globant.com,5,20
22May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.33,ana.gomez@tec.globant.com,5,22
23May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.28,ana.gomez@tec.globant.com,5,23
24May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.23,ana.gomez@tec.globant.com,5,24
25May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.18,ana.gomez@tec.globant.com,5,25
26May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.63,ana.gomez@tec.globant.com,5,26
27May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.08,ana.gomez@tec.globant.com,5,27
29May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.03,ana.gomez@tec.globant.com,5,29
30May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.98,ana.gomez@tec.globant.com,5,30
31May23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.93,ana.gomez@tec.globant.com,5,31
01Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.88,ana.gomez@tec.globant.com,6,1
02Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.83,ana.gomez@tec.globant.com,6,2
03Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.28,ana.gomez@tec.globant.com,6,3
05Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.73,ana.gomez@tec.globant.com,6,5
06Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.68,ana.gomez@tec.globant.com,6,6
07Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.63,ana.gomez@tec.globant.com,6,7
08Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.58,ana.gomez@tec.globant.com,6,8
09Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.53,ana.gomez@tec.globant.com,6,9
10Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.48,ana.gomez@tec.globant.com,6,10
12Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.93,ana.gomez@tec.globant.com,6,12
13Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.38,ana.gomez@tec.globant.com,6,13
14Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.53,ana.gomez@tec.globant.com,6,14
15Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.98,ana.gomez@tec.globant.com,6,15
16Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.43,ana.gomez@tec.globant.com,6,16
17Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.38,ana.gomez@tec.globant.com,6,17
19Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.33,ana.gomez@tec.globant.com,6,19
20Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.28,ana.gomez@tec.globant.com,6,20
21Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.23,ana.gomez@tec.globant.com,6,21
22Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.18,ana.gomez@tec.globant.com,6,22
23Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.63,ana.gomez@tec.globant.com,6,23
24Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.08,ana.gomez@tec.globant.com,6,24
26Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,3.03,ana.gomez@tec.globant.com,6,26
27Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.98,ana.gomez@tec.globant.com,6,27
28Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.93,ana.gomez@tec.globant.com,6,28
29Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.88,ana.gomez@tec.globant.com,6,29
30Jun23,Mariana Bravo,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,2.83,ana.gomez@tec.globant.com,6,30
02Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.57,laura.leon@tec.globant.com,1,2
03Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.39,laura.leon@tec.globant.com,1,3
04Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.03,laura.leon@tec.globant.com,1,4
05Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.6,laura.leon@tec.globant.com,1,5
06Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.5,laura.leon@tec.globant.com,1,6
09Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.27,laura.leon@tec.globant.com,1,9
10Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.85,laura.leon@tec.globant.com,1,10
11Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.31,laura.leon@tec.globant.com,1,11
12Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.65,laura.leon@tec.globant.com,1,12
13Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.58,laura.leon@tec.globant.com,1,13
16Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.66,laura.leon@tec.globant.com,1,16
17Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.73,laura.leon@tec.globant.com,1,17
18Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.54,laura.leon@tec.globant.com,1,18
19Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.32,laura.leon@tec.globant.com,1,19
20Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.41,laura.leon@tec.globant.com,1,20
23Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,0.0,laura.leon@tec.globant.com,1,23
24Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,0.0,laura.leon@tec.globant.com,1,24
25Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.6,laura.leon@tec.globant.com,1,25
26Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.68,laura.leon@tec.globant.com,1,26
27Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.17,laura.leon@tec.globant.com,1,27
30Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.65,laura.leon@tec.globant.com,1,30
31Jan23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.65,laura.leon@tec.globant.com,1,31
01Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.46,valeria.diaz@tec.globant.com,2,1
02Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.81,valeria.diaz@tec.globant.com,2,2
03Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.81,valeria.diaz@tec.globant.com,2,3
07Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.6,valeria.diaz@tec.globant.com,2,7
08Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.21,valeria.diaz@tec.globant.com,2,8
09Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.86,valeria.diaz@tec.globant.com,2,9
10Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.15,valeria.diaz@tec.globant.com,2,10
13Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.11,valeria.diaz@tec.globant.com,2,13
14Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.63,valeria.diaz@tec.globant.com,2,14
15Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.89,valeria.diaz@tec.globant.com,2,15
16Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.85,valeria.diaz@tec.globant.com,2,16
17Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.4,valeria.diaz@tec.globant.com,2,17
20Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.73,valeria.diaz@tec.globant.com,2,20
21Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.22,valeria.diaz@tec.globant.com,2,21
22Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,0.0,valeria.diaz@tec.globant.com,2,22
23Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,0.0,valeria.diaz@tec.globant.com,2,23
24Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.58,valeria.diaz@tec.globant.com,2,24
27Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.24,valeria.diaz@tec.globant.com,2,27
28Feb23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.01,valeria.diaz@tec.globant.com,2,28
01Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.73,ana.gomez@tec.globant.com,3,1
02Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.01,ana.gomez@tec.globant.com,3,2
03Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.73,ana.gomez@tec.globant.com,3,3
06Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.38,ana.gomez@tec.globant.com,3,6
07Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.37,ana.gomez@tec.globant.com,3,7
08Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.26,ana.gomez@tec.globant.com,3,8
09Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.34,ana.gomez@tec.globant.com,3,9
10Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.86,ana.gomez@tec.globant.com,3,10
13Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,0.0,ana.gomez@tec.globant.com,3,13
14Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.41,ana.gomez@tec.globant.com,3,14
15Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.99,ana.gomez@tec.globant.com,3,15
16Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.69,ana.gomez@tec.globant.com,3,16
17Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.43,ana.gomez@tec.globant.com,3,17
21Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.78,ana.gomez@tec.globant.com,3,21
22Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.94,ana.gomez@tec.globant.com,3,22
23Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.0,ana.gomez@tec.globant.com,3,23
24Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.48,ana.gomez@tec.globant.com,3,24
27Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.16,ana.gomez@tec.globant.com,3,27
28Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.07,ana.gomez@tec.globant.com,3,28
29Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.09,ana.gomez@tec.globant.com,3,29
30Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.45,ana.gomez@tec.globant.com,3,30
31Mar23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.34,ana.gomez@tec.globant.com,3,31
03Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1.96,ana.gomez@tec.globant.com,4,3
04Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.18,ana.gomez@tec.globant.com,4,4
05Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.49,ana.gomez@tec.globant.com,4,5
06Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,0.0,ana.gomez@tec.globant.com,4,6
10Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.32,ana.gomez@tec.globant.com,4,10
11Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.88,ana.gomez@tec.globant.com,4,11
12Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.48,ana.gomez@tec.globant.com,4,12
13Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.75,ana.gomez@tec.globant.com,4,13
14Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.6,ana.gomez@tec.globant.com,4,14
17Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.64,ana.gomez@tec.globant.com,4,17
18Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.37,ana.gomez@tec.globant.com,4,18
19Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.1,ana.gomez@tec.globant.com,4,19
20Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.89,ana.gomez@tec.globant.com,4,20
21Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.45,ana.gomez@tec.globant.com,4,21
24Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.44,ana.gomez@tec.globant.com,4,24
25Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.18,ana.gomez@tec.globant.com,4,25
26Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.1,ana.gomez@tec.globant.com,4,26
27Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.97,ana.gomez@tec.globant.com,4,27
28Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.08,ana.gomez@tec.globant.com,4,28
29Apr23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.54,ana.gomez@tec.globant.com,4,29
02May23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.94,ana.gomez@tec.globant.com,5,2
03May23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2.9,ana.gomez@tec.globant.com,5,3
04May23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.18,ana.gomez@tec.globant.com,5,4
05May23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.22,ana.gomez@tec.globant.com,5,5
06May23,Ana Aguayo,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3.58,ana.gomez@tec.globant.com,5,6
