Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,PersonID
05Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.94,ana.gomez@tec.globant.com,2023,6,5,1
06Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.8,ana.gomez@tec.globant.com,2023,6,6,1
07Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,2.65,ana.gomez@tec.globant.com,2023,6,7,1
08Jun23,natalia.ramirez@tec.globant.com,Natalia Ramírez,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,3.14,ana.gomez@tec.globant.com,2023,6,8,1
02Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.24,laura.leon@tec.globant.com,2023,1,2,2
03Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,3,2
04Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,laura.leon@tec.globant.com,2023,1,4,2
05Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,5,2
06Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,laura.leon@tec.globant.com,2023,1,6,2
09Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,9,2
10Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.08,laura.leon@tec.globant.com,2023,1,10,2
11Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,laura.leon@tec.globant.com,2023,1,11,2
12Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,laura.leon@tec.globant.com,2023,1,12,2
13Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,13,2
16Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.25,laura.leon@tec.globant.com,2023,1,16,2
17Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,laura.leon@tec.globant.com,2023,1,17,2
18Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,laura.leon@tec.globant.com,2023,1,18,2
19Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.2,laura.leon@tec.globant.com,2023,1,19,2
20Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,laura.leon@tec.globant.com,2023,1,20,2
23Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.26,laura.leon@tec.globant.com,2023,1,23,2
24Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,laura.leon@tec.globant.com,2023,1,24,2
25Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,laura.leon@tec.globant.com,2023,1,25,2
26Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,laura.leon@tec.globant.com,2023,1,26,2
27Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.35,laura.leon@tec.globant.com,2023,1,27,2
30Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,laura.leon@tec.globant.com,2023,1,30,2
31Jan23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.27,laura.leon@tec.globant.com,2023,1,31,2
01Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.24,valeria.diaz@tec.globant.com,2023,2,1,2
02Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.27,valeria.diaz@tec.globant.com,2023,2,2,2
03Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.36,valeria.diaz@tec.globant.com,2023,2,3,2
07Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.15,valeria.diaz@tec.globant.com,2023,2,7,2
08Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,valeria.diaz@tec.globant.com,2023,2,8,2
09Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,valeria.diaz@tec.globant.com,2023,2,9,2
10Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,10,2
13Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.53,valeria.diaz@tec.globant.com,2023,2,13,2
14Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.32,valeria.diaz@tec.globant.com,2023,2,14,2
15Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.23,valeria.diaz@tec.globant.com,2023,2,15,2
16Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.29,valeria.diaz@tec.globant.com,2023,2,16,2
17Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.41,valeria.diaz@tec.globant.com,2023,2,17,2
20Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.31,valeria.diaz@tec.globant.com,2023,2,20,2
21Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,21,2
22Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,valeria.diaz@tec.globant.com,2023,2,22,2
23Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,valeria.diaz@tec.globant.com,2023,2,23,2
24Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.53,valeria.diaz@tec.globant.com,2023,2,24,2
27Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,valeria.diaz@tec.globant.com,2023,2,27,2
28Feb23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.39,valeria.diaz@tec.globant.com,2023,2,28,2
01Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,3,1,2
02Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.46,ana.gomez@tec.globant.com,2023,3,2,2
03Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.48,ana.gomez@tec.globant.com,2023,3,3,2
06Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,2023,3,6,2
07Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.32,ana.gomez@tec.globant.com,2023,3,7,2
08Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,3,8,2
09Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,2023,3,9,2
10Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,10,2
13Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,2023,3,13,2
14Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,3,14,2
15Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,2023,3,15,2
16Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,3,16,2
17Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,2023,3,17,2
21Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,21,2
22Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,2023,3,22,2
23Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,2023,3,23,2
24Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.37,ana.gomez@tec.globant.com,2023,3,24,2
27Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.06,ana.gomez@tec.globant.com,2023,3,27,2
28Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.28,ana.gomez@tec.globant.com,2023,3,28,2
29Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.38,ana.gomez@tec.globant.com,2023,3,29,2
30Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.33,ana.gomez@tec.globant.com,2023,3,30,2
31Mar23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.07,ana.gomez@tec.globant.com,2023,3,31,2
03Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,4,3,2
04Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.16,ana.gomez@tec.globant.com,2023,4,4,2
05Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.04,ana.gomez@tec.globant.com,2023,4,5,2
06Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.44,ana.gomez@tec.globant.com,2023,4,6,2
10Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.1,ana.gomez@tec.globant.com,2023,4,10,2
11Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,2023,4,11,2
12Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.14,ana.gomez@tec.globant.com,2023,4,12,2
13Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,2023,4,13,2
14Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.5,ana.gomez@tec.globant.com,2023,4,14,2
17Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.52,ana.gomez@tec.globant.com,2023,4,17,2
18Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.47,ana.gomez@tec.globant.com,2023,4,18,2
19Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.42,ana.gomez@tec.globant.com,2023,4,19,2
20Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.34,ana.gomez@tec.globant.com,2023,4,20,2
21Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,2023,4,21,2
24Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.11,ana.gomez@tec.globant.com,2023,4,24,2
25Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,4,25,2
26Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.23,ana.gomez@tec.globant.com,2023,4,26,2
27Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.4,ana.gomez@tec.globant.com,2023,4,27,2
28Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.05,ana.gomez@tec.globant.com,2023,4,28,2
29Apr23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.18,ana.gomez@tec.globant.com,2023,4,29,2
02May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.17,ana.gomez@tec.globant.com,2023,5,2,2
03May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.35,ana.gomez@tec.globant.com,2023,5,3,2
04May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.19,ana.gomez@tec.globant.com,2023,5,4,2
05May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.31,ana.gomez@tec.globant.com,2023,5,5,2
06May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,5,6,2
08May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.13,ana.gomez@tec.globant.com,2023,5,8,2
09May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.43,ana.gomez@tec.globant.com,2023,5,9,2
10May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.19,ana.gomez@tec.globant.com,2023,5,10,2
11May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.08,ana.gomez@tec.globant.com,2023,5,11,2
12May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.3,ana.gomez@tec.globant.com,2023,5,12,2
13May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.22,ana.gomez@tec.globant.com,2023,5,13,2
15May23,mariana.bravo@tec.globant.com,Mariana Bravo,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,4.21,ana.gomez@tec.globant.com,2023,5,15,2
